date;comuna;region;IM_interno;IM_externo;IM
20200416;Alto del Carmen;R03;1.045961003;0.180129991;1.226090994
20200417;Alto del Carmen;R03;1.08727948;0.236768802;1.324048282
20200418;Alto del Carmen;R03;0.918291551;0.160167131;1.078458682
20200419;Alto del Carmen;R03;0.862116992;0.110492108;0.972609099
20200420;Alto del Carmen;R03;1.053853296;0.207056639;1.260909935
20200421;Alto del Carmen;R03;1.146703807;0.199628598;1.346332405
20200422;Alto del Carmen;R03;1.009285051;0.142525534;1.151810585
20200423;Alto del Carmen;R03;1.073351903;0.128133705;1.201485608
20200424;Alto del Carmen;R03;1.036675952;0.197307335;1.233983287
20200425;Alto del Carmen;R03;0.879758589;0.108170845;0.987929434
20200426;Alto del Carmen;R03;0.831012071;0.064531105;0.895543175
20200427;Alto del Carmen;R03;1.012070566;0.176880223;1.188950789
20200428;Alto del Carmen;R03;0.985608171;0.155060353;1.140668524
20200430;Alto del Carmen;R03;1.029712163;0.21448468;1.244196843
20200501;Alto del Carmen;R03;0.813370474;0.084029712;0.897400186
20200502;Alto del Carmen;R03;0.762766945;0.130454968;0.893221913
20200503;Alto del Carmen;R03;0.759517177;0.092386258;0.851903435
20200504;Alto del Carmen;R03;0.990250696;0.186629526;1.176880223
20200505;Alto del Carmen;R03;1.096564531;0.177344475;1.273909006
20200506;Alto del Carmen;R03;1.146703807;0.191272052;1.337975859
20200507;Alto del Carmen;R03;0.813370474;0.168987929;0.982358403
20200508;Alto del Carmen;R03;1.093314763;0.239090065;1.332404828
20200509;Alto del Carmen;R03;0.950324977;0.155060353;1.10538533
20200510;Alto del Carmen;R03;0.887650882;0.093779016;0.981429898
20200511;Alto del Carmen;R03;1.097493036;0.183379759;1.280872795
20200512;Alto del Carmen;R03;1.092850511;0.189879294;1.282729805
20200513;Alto del Carmen;R03;1.15273909;0.1545961;1.30733519
20200514;Alto del Carmen;R03;1.124419684;0.149489322;1.273909006
20200515;Alto del Carmen;R03;1.133240483;0.207520891;1.340761374
20200516;Alto del Carmen;R03;0.930362117;0.148096565;1.078458682
20200517;Alto del Carmen;R03;0.842618384;0.083101207;0.925719591
;;;;;
20200228;Alto Hospicio;R01;4.327291623;2.009478279;6.336769902
20200229;Alto Hospicio;R01;4.181043442;1.434504261;5.615547703
20200301;Alto Hospicio;R01;4.281479942;1.301891499;5.58337144
20200302;Alto Hospicio;R01;4.774766161;1.53668676;6.31145292
20200303;Alto Hospicio;R01;4.824610268;1.510413635;6.335023904
20200304;Alto Hospicio;R01;4.93194762;1.528206194;6.460153814
20200305;Alto Hospicio;R01;5.169528165;1.936271046;7.10579921
20200306;Alto Hospicio;R01;5.119185201;1.584327583;6.703512783
20200307;Alto Hospicio;R01;4.695863646;1.550779464;6.24664311
20200308;Alto Hospicio;R01;4.573435876;1.338973186;5.912409063
20200309;Alto Hospicio;R01;5.076990231;1.504801497;6.581791727
20200310;Alto Hospicio;R01;5.053918104;1.528247766;6.58216587
20200311;Alto Hospicio;R01;4.944585325;1.479900229;6.424485554
20200312;Alto Hospicio;R01;5.070671378;1.510455207;6.581126585
20200313;Alto Hospicio;R01;5.114487633;1.619039701;6.733527333
20200314;Alto Hospicio;R01;4.619829557;1.465183953;6.085013511
20200315;Alto Hospicio;R01;4.530534192;1.275119518;5.80565371
20200316;Alto Hospicio;R01;4.280066514;1.503512783;5.783579297
20200317;Alto Hospicio;R01;3.879068801;1.392143006;5.271211806
20200318;Alto Hospicio;R01;3.909873207;1.381625442;5.291498649
20200319;Alto Hospicio;R01;3.818873415;1.28231137;5.101184785
20200320;Alto Hospicio;R01;3.842278113;1.294450218;5.136728331
20200321;Alto Hospicio;R01;3.7601746;1.120224486;4.880399085
20200322;Alto Hospicio;R01;3.565662025;0.936146331;4.501808356
20200323;Alto Hospicio;R01;3.654416961;1.098690501;4.753107462
20200324;Alto Hospicio;R01;3.559717314;1.074412804;4.634130118
20200325;Alto Hospicio;R01;3.535605903;1.092330077;4.62793598
20200326;Alto Hospicio;R01;3.535647475;1.067802952;4.603450426
20200327;Alto Hospicio;R01;3.558885887;1.122843484;4.68172937
20200328;Alto Hospicio;R01;3.512118063;0.974724589;4.486842652
20200329;Alto Hospicio;R01;3.282727084;0.854874247;4.13760133
20200330;Alto Hospicio;R01;3.613302848;1.126127624;4.739430472
20200331;Alto Hospicio;R01;3.938432758;1.183828726;5.122261484
20200401;Alto Hospicio;R01;3.824443983;1.164996882;4.989440865
20200402;Alto Hospicio;R01;3.487299938;1.119143629;4.606443567
20200403;Alto Hospicio;R01;3.429765122;1.192184577;4.621949699
20200404;Alto Hospicio;R01;3.506422781;1.069923093;4.576345874
20200405;Alto Hospicio;R01;3.22377884;0.961588027;4.185366868
20200406;Alto Hospicio;R01;3.489835793;1.179837872;4.669673665
20200407;Alto Hospicio;R01;3.478112658;1.191810434;4.669923093
20200408;Alto Hospicio;R01;3.339887757;1.168572022;4.50845978
20200409;Alto Hospicio;R01;3.480565371;1.201745999;4.68231137
20200410;Alto Hospicio;R01;3.136229474;0.936229474;4.072458948
20200411;Alto Hospicio;R01;3.190854292;0.924381625;4.115235918
20200412;Alto Hospicio;R01;3.133527333;0.91232592;4.045853253
20200413;Alto Hospicio;R01;3.651673249;1.464435668;5.116108917
20200414;Alto Hospicio;R01;3.379131158;1.207815423;4.586946581
20200415;Alto Hospicio;R01;3.370151736;1.206360424;4.57651216
20200416;Alto Hospicio;R01;3.282934941;1.138890044;4.421824984
20200417;Alto Hospicio;R01;3.466181667;1.207399709;4.673581376
20200418;Alto Hospicio;R01;3.517065059;1.081105799;4.598170858
20200419;Alto Hospicio;R01;3.223945126;0.953814176;4.177759302
20200420;Alto Hospicio;R01;3.45200582;1.247391395;4.699397215
20200421;Alto Hospicio;R01;3.513365205;1.206485138;4.719850343
20200422;Alto Hospicio;R01;3.619580129;1.251174392;4.870754521
20200423;Alto Hospicio;R01;3.464061526;1.252255248;4.716316774
20200424;Alto Hospicio;R01;3.579172729;1.289544793;4.868717522
20200425;Alto Hospicio;R01;3.502764498;1.146040324;4.648804822
20200426;Alto Hospicio;R01;3.239783829;1.018332987;4.258116816
20200427;Alto Hospicio;R01;3.534067761;1.276699231;4.810766992
20200428;Alto Hospicio;R01;3.359842029;1.226979838;4.586821867
20200430;Alto Hospicio;R01;3.684639368;1.335980046;5.020619414
20200501;Alto Hospicio;R01;3.604697568;1.073290376;4.677987944
20200502;Alto Hospicio;R01;3.710704635;1.168114737;4.878819372
20200503;Alto Hospicio;R01;3.483184369;1.078902515;4.562086884
20200504;Alto Hospicio;R01;3.764913739;1.351403035;5.116316774
20200505;Alto Hospicio;R01;3.81754313;1.363250883;5.180794014
20200506;Alto Hospicio;R01;3.839575972;1.397048431;5.236624402
20200507;Alto Hospicio;R01;3.164872168;1.282893369;4.447765537
20200508;Alto Hospicio;R01;4.07844523;1.44664311;5.525088339
20200509;Alto Hospicio;R01;3.951112035;1.317730202;5.268842237
20200510;Alto Hospicio;R01;4.106007067;1.256828102;5.362835169
20200511;Alto Hospicio;R01;3.567657452;1.319060486;4.886717938
20200512;Alto Hospicio;R01;3.698524215;1.324007483;5.022531698
20200513;Alto Hospicio;R01;4.10579921;1.421450842;5.527250052
20200514;Alto Hospicio;R01;4.446809395;1.480606942;5.927416338
20200515;Alto Hospicio;R01;4.644148826;1.519933486;6.164082311
20200516;Alto Hospicio;R01;2.695032218;0.769902307;3.464934525
20200517;Alto Hospicio;R01;2.887798794;0.777343588;3.665142382
;;;;;
20200228;Ancud;R10;5.75590212;1.67714975;7.43305187
20200229;Ancud;R10;5.552903671;1.628985008;7.181888678
20200301;Ancud;R10;4.863949681;1.723591246;6.587540927
20200302;Ancud;R10;5.539548509;1.378597277;6.918145787
20200303;Ancud;R10;5.42900224;1.373686024;6.802688265
20200304;Ancud;R10;6.317938997;1.40237808;7.720317077
20200305;Ancud;R10;5.719627779;1.361623298;7.081251077
20200306;Ancud;R10;5.527054972;1.415388592;6.942443564
20200307;Ancud;R10;4.954764777;1.321816302;6.276581079
20200308;Ancud;R10;4.406341547;1.283043253;5.689384801
20200309;Ancud;R10;5.599689816;1.309322764;6.90901258
20200310;Ancud;R10;5.355591935;1.360675513;6.716267448
20200311;Ancud;R10;5.353954851;1.271411339;6.62536619
20200312;Ancud;R10;5.268826469;1.262278132;6.531104601
20200313;Ancud;R10;5.44046183;1.368516285;6.808978115
20200314;Ancud;R10;4.872565914;1.361623298;6.234189212
20200315;Ancud;R10;4.50516974;1.363605032;5.868774772
20200316;Ancud;R10;5.199379631;1.301481992;6.500861623
20200317;Ancud;R10;4.693089781;1.20635878;5.899448561
20200318;Ancud;R10;4.696450112;1.225142168;5.92159228
20200319;Ancud;R10;4.415905566;1.14828537;5.564190936
20200320;Ancud;R10;4.451576771;1.162846803;5.614423574
20200321;Ancud;R10;3.786058935;1.043081165;4.8291401
20200322;Ancud;R10;3.238755816;0.923660176;4.162415992
20200323;Ancud;R10;3.832328106;0.908840255;4.741168361
20200324;Ancud;R10;3.991039118;1.003274169;4.994313286
20200325;Ancud;R10;3.988281923;1.069877649;5.058159573
20200326;Ancud;R10;3.848095813;1.007668447;4.85576426
20200327;Ancud;R10;3.738841978;0.906255385;4.645097363
20200328;Ancud;R10;3.495778046;0.92788213;4.423660176
20200329;Ancud;R10;3.133293124;0.907030846;4.04032397
20200330;Ancud;R10;3.973634327;0.952869206;4.926503533
20200331;Ancud;R10;4.140875409;0.943477512;5.084352921
20200401;Ancud;R10;4.023263829;0.980354989;5.003618818
20200402;Ancud;R10;3.792434947;0.932362571;4.724797519
20200403;Ancud;R10;3.832241944;0.928916078;4.761158022
20200404;Ancud;R10;3.540927107;0.890315354;4.431242461
20200405;Ancud;R10;3.067378942;0.879717388;3.947096329
20200406;Ancud;R10;3.908754093;0.913923833;4.822677925
20200407;Ancud;R10;3.905996898;0.980441151;4.886438049
20200408;Ancud;R10;3.70006893;1.078666207;4.778735137
20200409;Ancud;R10;3.817335861;0.952610719;4.769946579
20200410;Ancud;R10;2.900310184;0.791917973;3.692228158
20200411;Ancud;R10;3.10244701;0.881095985;3.983542995
20200412;Ancud;R10;2.991211442;0.835343788;3.82655523
20200413;Ancud;R10;3.831983457;0.971480269;4.803463726
20200414;Ancud;R10;2.966482854;0.95045666;3.916939514
20200415;Ancud;R10;3.389970705;0.856970532;4.246941237
20200416;Ancud;R10;3.355419611;0.806134758;4.161554368
20200417;Ancud;R10;3.647079097;0.836636223;4.48371532
20200418;Ancud;R10;3.323022575;0.833017405;4.156039979
20200419;Ancud;R10;2.997328968;0.838876443;3.836205411
20200420;Ancud;R10;3.758314665;0.966741341;4.725056006
20200421;Ancud;R10;3.754868172;0.96191625;4.716784422
20200422;Ancud;R10;3.817508185;1.087540927;4.905049113
20200423;Ancud;R10;3.870498018;1.07728761;4.947785628
20200424;Ancud;R10;3.781923143;0.959589867;4.741513011
20200425;Ancud;R10;3.518524901;0.882733069;4.40125797
20200426;Ancud;R10;3.106927451;0.879545063;3.986472514
20200427;Ancud;R10;3.981216612;0.932190246;4.913406859
20200428;Ancud;R10;3.69231432;1.014561434;4.706875754
20200430;Ancud;R10;3.971566431;0.983198346;4.954764777
20200501;Ancud;R10;3.233499914;0.864380493;4.097880407
20200502;Ancud;R10;3.557384112;0.899879373;4.457263484
20200503;Ancud;R10;2.982422885;0.823022575;3.805445459
20200504;Ancud;R10;4.072204032;0.948044115;5.020248148
20200505;Ancud;R10;3.911166638;0.964328795;4.875495433
20200506;Ancud;R10;3.969757022;1.073754954;5.043511977
20200507;Ancud;R10;2.662932966;0.760899535;3.4238325
20200508;Ancud;R10;3.80251594;0.903153541;4.705669481
20200509;Ancud;R10;3.493882475;0.858176805;4.35205928
20200510;Ancud;R10;3.224625194;0.914182319;4.138807513
20200511;Ancud;R10;3.739445115;0.966827503;4.706272618
20200512;Ancud;R10;3.702050663;0.961571601;4.663622264
20200513;Ancud;R10;3.693262106;0.991728416;4.684990522
20200514;Ancud;R10;3.613131139;0.946924005;4.560055144
20200515;Ancud;R10;3.723763571;0.93675685;4.66052042
20200516;Ancud;R10;3.373944511;0.938307772;4.312252283
20200517;Ancud;R10;3.022229881;0.859727727;3.881957608
;;;;;
20200228;Andacollo;R04;4.373139056;5.540703199;9.913842255
20200229;Andacollo;R04;4.140956604;5.182134938;9.323091543
20200301;Andacollo;R04;4.205574913;4.890719037;9.09629395
20200302;Andacollo;R04;4.662654419;4.987012987;9.649667406
20200303;Andacollo;R04;4.644599303;4.991764333;9.636363636
20200304;Andacollo;R04;4.548938866;4.95755464;9.506493506
20200305;Andacollo;R04;4.671206842;5.866012037;10.53721888
20200306;Andacollo;R04;4.451694647;5.699081406;10.15077605
20200307;Andacollo;R04;4.265758632;4.897687678;9.16344631
20200308;Andacollo;R04;4.161545771;4.490338929;8.651884701
20200309;Andacollo;R04;4.511244853;5.110864745;9.622109598
20200310;Andacollo;R04;4.70763383;4.961672474;9.669306303
20200311;Andacollo;R04;4.412416851;4.846689895;9.259106747
20200312;Andacollo;R04;4.583465315;5.114665822;9.698131137
20200313;Andacollo;R04;4.592651251;5.826734241;10.41938549
20200314;Andacollo;R04;4.345898004;4.884383909;9.230281913
20200315;Andacollo;R04;4.242318657;4.609122585;8.851441242
20200316;Andacollo;R04;4.519797276;5.152359835;9.672157111
20200317;Andacollo;R04;4.599303136;4.869179601;9.468482737
20200318;Andacollo;R04;4.534368071;4.887234717;9.421602787
20200319;Andacollo;R04;4.549572379;4.880899588;9.430471967
20200320;Andacollo;R04;4.318656953;4.947101679;9.265758632
20200321;Andacollo;R04;4.2296484;3.920810896;8.150459297
20200322;Andacollo;R04;3.959455179;3.227114349;7.186569528
20200323;Andacollo;R04;4.248970542;4.625910675;8.874881216
20200324;Andacollo;R04;4.399113082;4.448843839;8.847956921
20200325;Andacollo;R04;4.592017738;4.358568261;8.950585999
20200326;Andacollo;R04;4.305353183;4.18371872;8.489071904
20200327;Andacollo;R04;4.577130187;4.386126069;8.963256256
20200328;Andacollo;R04;4.278428888;3.749762433;8.028191321
20200329;Andacollo;R04;4.127652835;3.166613874;7.294266709
20200330;Andacollo;R04;4.468482737;4.266392144;8.734874881
20200331;Andacollo;R04;4.471016788;4.492556224;8.963573012
20200401;Andacollo;R04;4.464998416;4.358885017;8.823883434
20200402;Andacollo;R04;4.347481787;4.166297118;8.513778904
20200403;Andacollo;R04;4.521697814;4.577446943;9.099144758
20200404;Andacollo;R04;4.32245803;3.91605955;8.23851758
20200405;Andacollo;R04;4.086157745;3.420335762;7.506493506
20200406;Andacollo;R04;4.27557808;4.297434273;8.573012354
20200407;Andacollo;R04;4.286664555;4.448843839;8.735508394
20200408;Andacollo;R04;4.248653785;4.279695914;8.528349699
20200409;Andacollo;R04;4.378207159;4.606588533;8.984795692
20200410;Andacollo;R04;4.208425721;3.054482103;7.262907824
20200411;Andacollo;R04;4.175483054;3.518213494;7.693696547
20200412;Andacollo;R04;3.998732974;3.16344631;7.162179284
20200413;Andacollo;R04;4.394044979;4.527082673;8.921127653
20200414;Andacollo;R04;4.239467849;4.402597403;8.642065252
20200415;Andacollo;R04;4.317073171;4.484003801;8.801076972
20200416;Andacollo;R04;4.297117517;4.410516313;8.70763383
20200417;Andacollo;R04;4.283813747;4.571428571;8.855242319
20200418;Andacollo;R04;4.41875198;4.025023757;8.443775736
20200419;Andacollo;R04;4.269876465;3.415901172;7.685777637
20200420;Andacollo;R04;4.560025341;4.387393095;8.947418435
20200421;Andacollo;R04;4.720304086;4.380107697;9.100411783
20200422;Andacollo;R04;4.566677225;4.316122901;8.882800127
20200423;Andacollo;R04;4.366170415;4.474817865;8.84098828
20200424;Andacollo;R04;4.450110865;4.569844789;9.019955654
20200425;Andacollo;R04;4.44789357;3.985745961;8.433639531
20200426;Andacollo;R04;4.211593285;3.453595185;7.66518847
20200427;Andacollo;R04;4.400063351;4.44789357;8.847956921
20200428;Andacollo;R04;4.431422236;4.41875198;8.850174216
20200430;Andacollo;R04;4.478302186;4.589166931;9.067469116
20200501;Andacollo;R04;4.601520431;3.557174533;8.158694964
20200502;Andacollo;R04;4.668039278;3.885334178;8.553373456
20200503;Andacollo;R04;4.135888502;3.440608172;7.576496674
20200504;Andacollo;R04;4.489071904;4.486537852;8.975609756
20200505;Andacollo;R04;4.977510295;4.714602471;9.692112765
20200506;Andacollo;R04;5.181501425;4.678492239;9.859993665
20200507;Andacollo;R04;3.654735508;3.600886918;7.255622426
20200508;Andacollo;R04;5.15014254;4.995882167;10.14602471
20200509;Andacollo;R04;4.956287615;4.485270827;9.441558442
20200510;Andacollo;R04;4.907823883;3.942350333;8.850174216
20200511;Andacollo;R04;4.902755781;4.553373456;9.456129237
20200512;Andacollo;R04;5.082990181;4.676908457;9.759898638
20200513;Andacollo;R04;4.969274628;4.633512829;9.602787456
20200514;Andacollo;R04;5.236617041;4.709534368;9.94615141
20200515;Andacollo;R04;4.99556541;4.952169781;9.947735192
20200516;Andacollo;R04;5.156160912;4.474184352;9.630345264
20200517;Andacollo;R04;4.676908457;3.743110548;8.420019005
;;;;;
20200228;Angol;R09;4.335214311;1.283107216;5.618321527
20200229;Angol;R09;3.7107696;1.057629968;4.768399568
20200301;Angol;R09;3.07948133;0.845479649;3.92496098
20200302;Angol;R09;4.601872974;1.126665866;5.72853884
20200303;Angol;R09;4.470524673;1.164485532;5.635010205
20200304;Angol;R09;4.879217193;1.17276984;6.051987033
20200305;Angol;R09;4.732861088;1.115860247;5.848721335
20200306;Angol;R09;4.878256693;1.277944531;6.156201225
20200307;Angol;R09;3.96398127;1.033497419;4.997478689
20200308;Angol;R09;3.225477248;0.766958819;3.992436067
20200309;Angol;R09;4.723376156;1.111658062;5.835034218
20200310;Angol;R09;4.671509185;1.143474607;5.814983792
20200311;Angol;R09;4.537759635;1.141553608;5.679313243
20200312;Angol;R09;4.757954136;1.146356105;5.904310241
20200313;Angol;R09;4.921118982;1.270860848;6.19197983
20200314;Angol;R09;4.068915836;1.011285869;5.080201705
20200315;Angol;R09;3.3563453;0.78232681;4.138672109
20200316;Angol;R09;4.539560571;1.14707648;5.686637051
20200317;Angol;R09;3.887141313;0.994477128;4.881618442
20200318;Angol;R09;3.938167847;0.974306639;4.912474487
20200319;Angol;R09;3.620842838;0.915956297;4.536799136
20200320;Angol;R09;3.539440509;0.882939128;4.422379637
20200321;Angol;R09;2.865530076;0.646536199;3.512066274
20200322;Angol;R09;2.532957138;0.417937327;2.950894465
20200323;Angol;R09;3.119342058;0.676071557;3.795413615
20200324;Angol;R09;2.871533197;0.594309041;3.465842238
20200325;Angol;R09;2.996758314;0.731420339;3.728178653
20200326;Angol;R09;2.955817025;0.743786769;3.699603794
20200327;Angol;R09;3.034938168;0.81294273;3.847880898
20200328;Angol;R09;2.793612679;0.589746668;3.383359347
20200329;Angol;R09;2.379397287;0.430303758;2.809701045
20200330;Angol;R09;3.106255253;0.72457678;3.830832033
20200331;Angol;R09;3.158002161;0.761796134;3.919798295
20200401;Angol;R09;3.223316124;0.760955697;3.984271821
20200402;Angol;R09;3.112378437;0.698042982;3.810421419
20200403;Angol;R09;3.200984512;0.797574739;3.998559251
20200404;Angol;R09;2.932644975;0.618681714;3.55132669
20200405;Angol;R09;2.481210229;0.439428503;2.920638732
20200406;Angol;R09;3.308320327;0.781606435;4.089926762
20200407;Angol;R09;3.25273142;0.802257174;4.054988594
20200408;Angol;R09;3.255612919;0.816784728;4.072397647
20200409;Angol;R09;3.23100012;0.840196902;4.071197022
20200410;Angol;R09;2.420098451;0.357305799;2.77740425
20200411;Angol;R09;2.504982591;0.377956537;2.882939128
20200412;Angol;R09;2.341097371;0.390803218;2.731900588
20200413;Angol;R09;3.182855085;0.791931805;3.974786889
20200414;Angol;R09;3.264977788;0.787129307;4.052107096
20200415;Angol;R09;3.198463201;0.843798775;4.042261976
20200416;Angol;R09;3.095209509;0.845239525;3.940449033
20200417;Angol;R09;3.233761556;0.864329451;4.098091007
20200418;Angol;R09;2.859526954;0.6219234;3.481450354
20200419;Angol;R09;2.441949814;0.446392124;2.888341938
20200420;Angol;R09;3.259334854;0.859406892;4.118741746
20200421;Angol;R09;3.328370753;0.845239525;4.173610277
20200422;Angol;R09;3.226917997;0.853163645;4.080081642
