Region,Comuna,Defunciones,Fecha,Codigo region,Codigo comuna
Atacama,Copiapó,3,2020-02-05,,
Atacama,Vallenar,1,2020-02-05,,
Atacama,Copiapó,3,2020-02-06,,
Atacama,Vallenar,1,2020-02-06,,
Atacama,Copiapó,1,2020-02-07,,
Atacama,Vallenar,1,2020-02-07,,
Atacama,Caldera,2,2020-02-10,,
Atacama,Chañaral,1,2020-02-10,,
Atacama,Copiapó,6,2020-02-10,,
Atacama,Freirina,1,2020-02-10,,
Atacama,Tierra Amarilla,1,2020-02-10,,
Atacama,Vallenar,3,2020-02-10,,
Atacama,Copiapó,4,2020-02-11,,
Atacama,Vallenar,1,2020-02-11,,
Atacama,Copiapó,2,2020-02-12,,
Atacama,Vallenar,2,2020-02-12,,
Atacama,Alto Del Carmen,1,2020-02-13,,
Atacama,Chañaral,1,2020-02-13,,
Atacama,Copiapó,7,2020-02-13,,
Atacama,Vallenar,2,2020-02-13,,
Atacama,Copiapó,3,2020-02-14,,
Atacama,Copiapó,2,2020-02-17,,
Atacama,Diego De Almagro,2,2020-02-17,,
Atacama,Copiapó,2,2020-02-18,,
Atacama,Copiapó,6,2020-02-19,,
Atacama,Vallenar,1,2020-02-19,,
Atacama,Copiapó,4,2020-02-20,,
Atacama,Vallenar,1,2020-02-20,,
Atacama,Copiapó,2,2020-02-21,,
Atacama,Freirina,1,2020-02-21,,
Atacama,Vallenar,1,2020-02-21,,
Atacama,Copiapó,7,2020-02-24,,
Atacama,Vallenar,2,2020-02-24,,
Atacama,Copiapó,2,2020-02-25,,
Atacama,Copiapó,1,2020-02-26,,
Atacama,Copiapó,3,2020-02-27,,
Atacama,Copiapó,1,2020-02-28,,
Atacama,Copiapó,3,2020-03-02,,
Atacama,Vallenar,2,2020-03-02,,
Atacama,Chañaral,1,2020-03-03,,
Atacama,Copiapó,5,2020-03-03,,
Atacama,Vallenar,2,2020-03-03,,
Atacama,Copiapó,2,2020-03-04,,
Atacama,Copiapó,5,2020-03-05,,
Atacama,Caldera,1,2020-03-06,,
Atacama,Copiapó,2,2020-03-06,,
Atacama,Alto Del Carmen,1,2020-03-09,,
Atacama,Copiapó,10,2020-03-09,,
Atacama,Freirina,1,2020-03-09,,
Atacama,Vallenar,6,2020-03-09,,
Atacama,Copiapó,2,2020-03-10,,
Atacama,Copiapó,2,2020-03-11,,
Atacama,Vallenar,2,2020-03-11,,
Atacama,Caldera,2,2020-03-12,,
Atacama,Copiapó,4,2020-03-12,,
Atacama,Caldera,1,2020-03-13,,
Atacama,Copiapó,1,2020-03-13,,
Atacama,Vallenar,1,2020-03-13,,
Atacama,Copiapó,5,2020-03-16,,
Atacama,Tierra Amarilla,1,2020-03-16,,
Atacama,Vallenar,2,2020-03-16,,
Atacama,Copiapó,4,2020-03-17,,
Atacama,Vallenar,2,2020-03-17,,
Atacama,Copiapó,3,2020-03-18,,
Atacama,Diego De Almagro,1,2020-03-18,,
Atacama,Vallenar,1,2020-03-18,,
Atacama,Alto Del Carmen,1,2020-03-19,,
Atacama,Copiapó,3,2020-03-19,,
Atacama,Vallenar,1,2020-03-19,,
Atacama,Copiapó,4,2020-03-20,,
Atacama,Vallenar,3,2020-03-20,,
Atacama,Caldera,1,2020-03-23,,
Atacama,Copiapó,6,2020-03-23,,
Atacama,Vallenar,3,2020-03-23,,
Atacama,Copiapó,5,2020-03-24,,
Atacama,Vallenar,2,2020-03-24,,
Atacama,Copiapó,2,2020-03-25,,
Atacama,Freirina,1,2020-03-25,,
Atacama,Vallenar,1,2020-03-25,,
Atacama,Copiapó,1,2020-03-26,,
Atacama,Copiapó,3,2020-03-27,,
Atacama,Vallenar,1,2020-03-27,,
Atacama,Chañaral,1,2020-03-30,,
Atacama,Copiapó,3,2020-03-30,,
Atacama,Freirina,1,2020-03-30,,
Atacama,Alto Del Carmen,1,2020-03-31,,
Atacama,Chañaral,1,2020-03-31,,
Atacama,Copiapó,1,2020-03-31,,
Atacama,Vallenar,3,2020-03-31,,
Atacama,Copiapó,2,2020-04-01,,
Atacama,Vallenar,2,2020-04-01,,
Atacama,Copiapó,3,2020-04-02,,
Atacama,Tierra Amarilla,1,2020-04-02,,
Atacama,Copiapó,2,2020-04-03,,
Atacama,Caldera,1,2020-04-06,,
Atacama,Chañaral,1,2020-04-06,,
Atacama,Copiapó,11,2020-04-06,,
Atacama,Freirina,1,2020-04-06,,
Atacama,Vallenar,6,2020-04-06,,
Atacama,Huasco,1,2020-04-07,,
Atacama,Vallenar,1,2020-04-07,,
Atacama,Copiapó,6,2020-04-08,,
Atacama,Tierra Amarilla,1,2020-04-08,,
Atacama,Vallenar,1,2020-04-08,,
Atacama,Chañaral,1,2020-04-09,,
Atacama,Chañaral,1,2020-04-10,,
Atacama,Caldera,1,2020-04-13,,
Atacama,Copiapó,6,2020-04-13,,
Atacama,Tierra Amarilla,1,2020-04-13,,
Atacama,Vallenar,3,2020-04-13,,
Atacama,Copiapó,4,2020-04-14,,
Atacama,Caldera,2,2020-04-15,,
Atacama,Copiapó,4,2020-04-15,,
Atacama,Diego De Almagro,1,2020-04-15,,
Atacama,Freirina,1,2020-04-15,,
Atacama,Tierra Amarilla,1,2020-04-15,,
Atacama,Vallenar,1,2020-04-15,,
Atacama,Alto Del Carmen,1,2020-04-16,,
Atacama,Copiapó,1,2020-04-16,,
Atacama,Tierra Amarilla,1,2020-04-16,,
Atacama,Vallenar,1,2020-04-16,,
Atacama,Copiapó,3,2020-04-17,,
Atacama,Diego De Almagro,1,2020-04-17,,
Atacama,Vallenar,1,2020-04-17,,
Atacama,Copiapó,4,2020-04-20,,
Atacama,Vallenar,3,2020-04-20,,
Atacama,Vallenar,2,2020-04-21,,
Atacama,Chañaral,1,2020-04-22,,
Atacama,Vallenar,2,2020-04-22,,
Atacama,Copiapó,1,2020-04-23,,
Atacama,Vallenar,1,2020-04-23,,
Atacama,Copiapó,1,2020-04-24,,
Atacama,Diego De Almagro,1,2020-04-24,,
Atacama,Tierra Amarilla,1,2020-04-24,,
Atacama,Vallenar,1,2020-04-24,,
Atacama,Chañaral,1,2020-04-27,,
Atacama,Copiapó,6,2020-04-27,,
Atacama,Vallenar,3,2020-04-27,,
Atacama,Copiapó,2,2020-04-28,,
Atacama,Vallenar,1,2020-04-28,,
Atacama,Caldera,1,2020-04-29,,
Atacama,Copiapó,1,2020-04-29,,
Atacama,Vallenar,1,2020-04-29,,
Atacama,Copiapó,1,2020-04-30,,
Atacama,Vallenar,3,2020-04-30,,
Atacama,Vallenar,1,2020-05-02,,
Atacama,Chañaral,1,2020-05-04,,
Atacama,Copiapó,6,2020-05-04,,
Atacama,Diego De Almagro,1,2020-05-04,,
Atacama,Huasco,1,2020-05-04,,
Atacama,Vallenar,2,2020-05-04,,
Atacama,Alto Del Carmen,2,2020-05-05,,
Atacama,Caldera,1,2020-05-05,,
Atacama,Copiapó,6,2020-05-05,,
Atacama,Diego De Almagro,1,2020-05-05,,
Atacama,Vallenar,5,2020-05-05,,
Atacama,Chañaral,1,2020-05-06,,
Atacama,Copiapó,4,2020-05-06,,
Atacama,Tierra Amarilla,1,2020-05-06,,
Atacama,Vallenar,1,2020-05-06,,
Atacama,Copiapó,4,2020-05-07,,
Atacama,Vallenar,1,2020-05-07,,
Atacama,Copiapó,3,2020-05-08,,
Atacama,Caldera,1,2020-05-11,,
Atacama,Copiapó,4,2020-05-11,,
Atacama,Vallenar,6,2020-05-11,,
Atacama,Caldera,1,2020-05-12,,
Atacama,Copiapó,4,2020-05-12,,
Atacama,Huasco,1,2020-05-12,,
Atacama,Vallenar,1,2020-05-12,,
Coquimbo,Andacollo,1,2020-05-07,,
Coquimbo,Coquimbo,6,2020-05-07,,
Coquimbo,Illapel,1,2020-05-07,,
Coquimbo,La Serena,5,2020-05-07,,
Coquimbo,Ovalle,1,2020-05-07,,
Coquimbo,Coquimbo,3,2020-05-08,,
Coquimbo,Illapel,2,2020-05-08,,
Coquimbo,La Serena,3,2020-05-08,,
Coquimbo,Los Vilos,1,2020-05-08,,
Coquimbo,Ovalle,4,2020-05-08,,
Coquimbo,Paihuano,1,2020-05-08,,
Coquimbo,Vicuña,1,2020-05-08,,
Coquimbo,Coquimbo,4,2020-05-09,,
Coquimbo,La Serena,1,2020-05-09,,
Coquimbo,Coquimbo,2,2020-05-10,,
Coquimbo,Combarbalá,1,2020-05-11,,
Coquimbo,Coquimbo,3,2020-05-11,,
Coquimbo,La Serena,4,2020-05-11,,
Coquimbo,Los Vilos,1,2020-05-11,,
Coquimbo,Ovalle,6,2020-05-11,,
Coquimbo,Coquimbo,1,2020-05-12,,
Coquimbo,Illapel,1,2020-05-12,,
Coquimbo,La Serena,7,2020-05-12,,
Coquimbo,Los Vilos,1,2020-05-12,,
Coquimbo,Ovalle,1,2020-05-12,,
Coquimbo,Combarbalá,1,2020-01-02,,
Coquimbo,Coquimbo,6,2020-01-02,,
Coquimbo,Illapel,2,2020-01-02,,
Coquimbo,La Serena,4,2020-01-02,,
Coquimbo,Monte Patria,2,2020-01-02,,
Coquimbo,Ovalle,3,2020-01-02,,
Coquimbo,Salamanca,1,2020-01-02,,
Coquimbo,Vicuña,1,2020-01-02,,
Coquimbo,Andacollo,1,2020-01-03,,
Coquimbo,Coquimbo,8,2020-01-03,,
Coquimbo,Illapel,2,2020-01-03,,
Coquimbo,La Serena,1,2020-01-03,,
Coquimbo,Ovalle,1,2020-01-03,,
Coquimbo,Punitaqui,1,2020-01-03,,
Coquimbo,Salamanca,1,2020-01-03,,
Coquimbo,Andacollo,1,2020-01-06,,
Coquimbo,Coquimbo,11,2020-01-06,,
Coquimbo,Illapel,2,2020-01-06,,
Coquimbo,La Serena,11,2020-01-06,,
Coquimbo,Monte Patria,1,2020-01-06,,
Coquimbo,Ovalle,6,2020-01-06,,
Coquimbo,Salamanca,1,2020-01-06,,
Coquimbo,Vicuña,2,2020-01-06,,
Coquimbo,Coquimbo,10,2020-01-07,,
Coquimbo,Illapel,1,2020-01-07,,
Coquimbo,La Serena,5,2020-01-07,,
Coquimbo,Los Vilos,2,2020-01-07,,
Coquimbo,Río Hurtado,1,2020-01-07,,
Coquimbo,Salamanca,1,2020-01-07,,
Coquimbo,Combarbalá,1,2020-01-08,,
Coquimbo,Coquimbo,6,2020-01-08,,
Coquimbo,La Serena,3,2020-01-08,,
Coquimbo,Los Vilos,1,2020-01-08,,
Coquimbo,Ovalle,1,2020-01-08,,
Coquimbo,Vicuña,1,2020-01-08,,
Coquimbo,Coquimbo,2,2020-01-09,,
Coquimbo,La Serena,3,2020-01-09,,
Coquimbo,Ovalle,2,2020-01-09,,
Coquimbo,Río Hurtado,2,2020-01-09,,
Coquimbo,Coquimbo,6,2020-01-10,,
Coquimbo,La Serena,5,2020-01-10,,
Coquimbo,Monte Patria,1,2020-01-10,,
Coquimbo,Ovalle,1,2020-01-10,,
Coquimbo,Coquimbo,13,2020-01-13,,
Coquimbo,Illapel,3,2020-01-13,,
Coquimbo,La Higuera,2,2020-01-13,,
Coquimbo,La Serena,11,2020-01-13,,
Coquimbo,Monte Patria,2,2020-01-13,,
Coquimbo,Ovalle,4,2020-01-13,,
Coquimbo,Salamanca,2,2020-01-13,,
Coquimbo,Vicuña,1,2020-01-13,,
Coquimbo,Coquimbo,3,2020-01-14,,
Coquimbo,La Serena,7,2020-01-14,,
Coquimbo,Ovalle,4,2020-01-14,,
Coquimbo,Salamanca,1,2020-01-14,,
Coquimbo,Vicuña,1,2020-01-14,,
Coquimbo,Coquimbo,9,2020-01-15,,
Coquimbo,La Serena,3,2020-01-15,,
Coquimbo,Ovalle,2,2020-01-15,,
Coquimbo,Salamanca,1,2020-01-15,,
Coquimbo,Coquimbo,4,2020-01-16,,
Coquimbo,Illapel,1,2020-01-16,,
Coquimbo,La Serena,3,2020-01-16,,
Coquimbo,Monte Patria,1,2020-01-16,,
Coquimbo,Ovalle,1,2020-01-16,,
Coquimbo,Salamanca,1,2020-01-16,,
Coquimbo,Vicuña,1,2020-01-16,,
Coquimbo,Coquimbo,5,2020-01-17,,
Coquimbo,La Serena,4,2020-01-17,,
Coquimbo,Ovalle,2,2020-01-17,,
Coquimbo,Coquimbo,7,2020-01-20,,
Coquimbo,Illapel,4,2020-01-20,,
Coquimbo,La Serena,9,2020-01-20,,
Coquimbo,Los Vilos,1,2020-01-20,,
Coquimbo,Monte Patria,1,2020-01-20,,
Coquimbo,Ovalle,12,2020-01-20,,
Coquimbo,Salamanca,1,2020-01-20,,
Coquimbo,Coquimbo,4,2020-01-21,,
Coquimbo,Illapel,1,2020-01-21,,
Coquimbo,La Serena,7,2020-01-21,,
Coquimbo,Los Vilos,1,2020-01-21,,
Coquimbo,Monte Patria,1,2020-01-21,,
Coquimbo,Ovalle,4,2020-01-21,,
Coquimbo,Salamanca,2,2020-01-21,,
Coquimbo,Coquimbo,4,2020-01-22,,
Coquimbo,La Serena,2,2020-01-22,,
Coquimbo,Los Vilos,1,2020-01-22,,
Coquimbo,Ovalle,1,2020-01-22,,
Coquimbo,Coquimbo,7,2020-01-23,,
Coquimbo,La Serena,3,2020-01-23,,
Coquimbo,Los Vilos,1,2020-01-23,,
Coquimbo,Ovalle,2,2020-01-23,,
Coquimbo,Salamanca,1,2020-01-23,,
Coquimbo,Vicuña,1,2020-01-23,,
Coquimbo,Coquimbo,2,2020-01-24,,
Coquimbo,La Serena,3,2020-01-24,,
Coquimbo,Monte Patria,1,2020-01-24,,
Coquimbo,Ovalle,1,2020-01-24,,
Coquimbo,Río Hurtado,1,2020-01-24,,
Coquimbo,Coquimbo,1,2020-01-25,,
Coquimbo,Los Vilos,1,2020-01-25,,
Coquimbo,Andacollo,1,2020-01-27,,
Coquimbo,Combarbalá,1,2020-01-27,,
Coquimbo,Coquimbo,15,2020-01-27,,
Coquimbo,Illapel,4,2020-01-27,,
Coquimbo,La Serena,12,2020-01-27,,
Coquimbo,Ovalle,8,2020-01-27,,
Coquimbo,Coquimbo,5,2020-01-28,,
Coquimbo,Illapel,2,2020-01-28,,
Coquimbo,La Higuera,1,2020-01-28,,
Coquimbo,La Serena,6,2020-01-28,,
Coquimbo,Ovalle,2,2020-01-28,,
Coquimbo,Canela,2,2020-01-29,,
Coquimbo,Coquimbo,5,2020-01-29,,
Coquimbo,La Serena,2,2020-01-29,,
Coquimbo,Ovalle,1,2020-01-29,,
Coquimbo,Vicuña,4,2020-01-29,,
Coquimbo,Coquimbo,6,2020-01-30,,
Coquimbo,Illapel,1,2020-01-30,,
Coquimbo,La Serena,4,2020-01-30,,
Coquimbo,Ovalle,2,2020-01-30,,
Coquimbo,Andacollo,1,2020-01-31,,
Coquimbo,Coquimbo,4,2020-01-31,,
Coquimbo,La Serena,2,2020-01-31,,
Coquimbo,Monte Patria,1,2020-01-31,,
Coquimbo,Ovalle,1,2020-01-31,,
Coquimbo,Punitaqui,1,2020-01-31,,
Coquimbo,Andacollo,1,2020-02-03,,
Coquimbo,Coquimbo,10,2020-02-03,,
Coquimbo,Illapel,4,2020-02-03,,
Coquimbo,La Serena,10,2020-02-03,,
Coquimbo,Ovalle,4,2020-02-03,,
Coquimbo,Coquimbo,3,2020-02-04,,
Coquimbo,La Serena,3,2020-02-04,,
Coquimbo,Ovalle,5,2020-02-04,,
Coquimbo,Paihuano,1,2020-02-04,,
Coquimbo,Punitaqui,1,2020-02-04,,
Coquimbo,Salamanca,1,2020-02-04,,
Coquimbo,Combarbalá,1,2020-02-05,,
Coquimbo,Coquimbo,5,2020-02-05,,
Coquimbo,La Serena,6,2020-02-05,,
Coquimbo,Ovalle,2,2020-02-05,,
Coquimbo,Combarbalá,1,2020-02-06,,
Coquimbo,Coquimbo,4,2020-02-06,,
Coquimbo,La Serena,2,2020-02-06,,
Coquimbo,Los Vilos,1,2020-02-06,,
Coquimbo,Ovalle,3,2020-02-06,,
Coquimbo,Andacollo,1,2020-02-07,,
Coquimbo,Coquimbo,5,2020-02-07,,
Coquimbo,La Serena,5,2020-02-07,,
Coquimbo,Ovalle,2,2020-02-07,,
Coquimbo,Salamanca,1,2020-02-07,,
Coquimbo,Andacollo,1,2020-02-10,,
Coquimbo,Coquimbo,8,2020-02-10,,
Coquimbo,Illapel,1,2020-02-10,,
Coquimbo,La Serena,8,2020-02-10,,
Coquimbo,Los Vilos,1,2020-02-10,,
Coquimbo,Ovalle,4,2020-02-10,,
Coquimbo,Vicuña,1,2020-02-10,,
Coquimbo,Coquimbo,2,2020-02-11,,
Coquimbo,La Serena,5,2020-02-11,,
Coquimbo,Los Vilos,1,2020-02-11,,
Coquimbo,Ovalle,2,2020-02-11,,
Coquimbo,Coquimbo,5,2020-02-12,,
Coquimbo,Illapel,2,2020-02-12,,
Coquimbo,La Serena,1,2020-02-12,,
Coquimbo,Monte Patria,1,2020-02-12,,
Coquimbo,Ovalle,1,2020-02-12,,
Coquimbo,Combarbalá,1,2020-02-13,,
Coquimbo,Coquimbo,2,2020-02-13,,
Coquimbo,Illapel,2,2020-02-13,,
Coquimbo,La Serena,6,2020-02-13,,
Coquimbo,Los Vilos,1,2020-02-13,,
Coquimbo,Ovalle,1,2020-02-13,,
Coquimbo,Coquimbo,4,2020-02-14,,
Coquimbo,La Serena,3,2020-02-14,,
Coquimbo,Los Vilos,1,2020-02-14,,
Coquimbo,Ovalle,1,2020-02-14,,
Coquimbo,Coquimbo,13,2020-02-17,,
Coquimbo,Illapel,2,2020-02-17,,
Coquimbo,La Serena,6,2020-02-17,,
Coquimbo,Monte Patria,3,2020-02-17,,
Coquimbo,Ovalle,2,2020-02-17,,
Coquimbo,Vicuña,1,2020-02-17,,
Coquimbo,Combarbalá,1,2020-02-18,,
Coquimbo,Coquimbo,4,2020-02-18,,
Coquimbo,La Serena,3,2020-02-18,,
Coquimbo,Ovalle,4,2020-02-18,,
Coquimbo,Coquimbo,2,2020-02-19,,
Coquimbo,Illapel,2,2020-02-19,,
Coquimbo,La Serena,1,2020-02-19,,
Coquimbo,Ovalle,4,2020-02-19,,
Coquimbo,Salamanca,1,2020-02-19,,
Coquimbo,Combarbalá,1,2020-02-20,,
Coquimbo,Coquimbo,3,2020-02-20,,
Coquimbo,La Serena,6,2020-02-20,,
Coquimbo,Ovalle,2,2020-02-20,,
Coquimbo,Punitaqui,2,2020-02-20,,
Coquimbo,Vicuña,1,2020-02-20,,
Coquimbo,Coquimbo,3,2020-02-21,,
Coquimbo,La Serena,7,2020-02-21,,
Coquimbo,Ovalle,3,2020-02-21,,
Coquimbo,Salamanca,1,2020-02-21,,
Coquimbo,Canela,1,2020-02-24,,
Coquimbo,Combarbalá,1,2020-02-24,,
Coquimbo,Coquimbo,10,2020-02-24,,
Coquimbo,La Serena,7,2020-02-24,,
Coquimbo,Los Vilos,1,2020-02-24,,
Coquimbo,Monte Patria,1,2020-02-24,,
Coquimbo,Ovalle,9,2020-02-24,,
Coquimbo,Combarbalá,1,2020-02-25,,
Coquimbo,Coquimbo,1,2020-02-25,,
Coquimbo,La Serena,5,2020-02-25,,
Coquimbo,Río Hurtado,1,2020-02-25,,
Coquimbo,Coquimbo,2,2020-02-26,,
Coquimbo,La Serena,4,2020-02-26,,
Coquimbo,Ovalle,4,2020-02-26,,
Coquimbo,Canela,1,2020-02-27,,
Coquimbo,Coquimbo,7,2020-02-27,,
Coquimbo,La Serena,5,2020-02-27,,
Coquimbo,Monte Patria,1,2020-02-27,,
Coquimbo,Ovalle,1,2020-02-27,,
Coquimbo,Coquimbo,5,2020-02-28,,
Coquimbo,Illapel,1,2020-02-28,,
Coquimbo,La Serena,3,2020-02-28,,
Coquimbo,Monte Patria,1,2020-02-28,,
Coquimbo,Coquimbo,7,2020-03-02,,
Coquimbo,Illapel,1,2020-03-02,,
Coquimbo,La Serena,10,2020-03-02,,
Coquimbo,Los Vilos,1,2020-03-02,,
Coquimbo,Monte Patria,1,2020-03-02,,
Coquimbo,Ovalle,10,2020-03-02,,
Coquimbo,Salamanca,1,2020-03-02,,
Coquimbo,Coquimbo,4,2020-03-03,,
Coquimbo,Illapel,1,2020-03-03,,
Coquimbo,La Serena,3,2020-03-03,,
Coquimbo,Monte Patria,1,2020-03-03,,
Coquimbo,Ovalle,6,2020-03-03,,
Coquimbo,Salamanca,1,2020-03-03,,
Coquimbo,Coquimbo,5,2020-03-04,,
Coquimbo,Illapel,2,2020-03-04,,
Coquimbo,La Serena,4,2020-03-04,,
Coquimbo,Monte Patria,1,2020-03-04,,
Coquimbo,Ovalle,1,2020-03-04,,
Coquimbo,Paihuano,1,2020-03-04,,
Coquimbo,Vicuña,1,2020-03-04,,
Coquimbo,Canela,1,2020-03-05,,
Coquimbo,Combarbalá,1,2020-03-05,,
Coquimbo,Illapel,1,2020-03-05,,
Coquimbo,Ovalle,3,2020-03-05,,
Coquimbo,Salamanca,1,2020-03-05,,
Coquimbo,Coquimbo,6,2020-03-06,,
Coquimbo,Illapel,1,2020-03-06,,
Coquimbo,La Serena,5,2020-03-06,,
Coquimbo,Ovalle,3,2020-03-06,,
Coquimbo,Salamanca,1,2020-03-06,,
Coquimbo,Coquimbo,17,2020-03-09,,
Coquimbo,Illapel,1,2020-03-09,,
Coquimbo,La Serena,3,2020-03-09,,
Coquimbo,Los Vilos,2,2020-03-09,,
Coquimbo,Monte Patria,1,2020-03-09,,
Coquimbo,Ovalle,6,2020-03-09,,
Coquimbo,Vicuña,1,2020-03-09,,
Coquimbo,Coquimbo,5,2020-03-10,,
Coquimbo,La Serena,3,2020-03-10,,
Coquimbo,Ovalle,2,2020-03-10,,
Coquimbo,Coquimbo,2,2020-03-11,,
Coquimbo,La Serena,1,2020-03-11,,
Coquimbo,Ovalle,1,2020-03-11,,
Coquimbo,Coquimbo,5,2020-03-12,,
Coquimbo,Illapel,1,2020-03-12,,
Coquimbo,La Serena,3,2020-03-12,,
Coquimbo,Monte Patria,1,2020-03-12,,
Coquimbo,Combarbalá,1,2020-03-13,,
Coquimbo,Coquimbo,4,2020-03-13,,
Coquimbo,La Serena,3,2020-03-13,,
Coquimbo,Los Vilos,1,2020-03-13,,
Coquimbo,Salamanca,1,2020-03-13,,
Coquimbo,Canela,1,2020-03-16,,
Coquimbo,Combarbalá,1,2020-03-16,,
Coquimbo,Coquimbo,12,2020-03-16,,
Coquimbo,Illapel,3,2020-03-16,,
Coquimbo,La Serena,4,2020-03-16,,
Coquimbo,Monte Patria,1,2020-03-16,,
Coquimbo,Ovalle,8,2020-03-16,,
Coquimbo,Punitaqui,1,2020-03-16,,
Coquimbo,Río Hurtado,1,2020-03-16,,
Coquimbo,Combarbalá,1,2020-03-17,,
Coquimbo,Coquimbo,4,2020-03-17,,
Coquimbo,La Serena,3,2020-03-17,,
Coquimbo,Ovalle,1,2020-03-17,,
Coquimbo,Coquimbo,3,2020-03-18,,
Coquimbo,La Serena,3,2020-03-18,,
Coquimbo,Ovalle,2,2020-03-18,,
Coquimbo,Coquimbo,9,2020-03-19,,
Coquimbo,La Serena,5,2020-03-19,,
Coquimbo,Los Vilos,1,2020-03-19,,
Coquimbo,Monte Patria,1,2020-03-19,,
Coquimbo,Ovalle,3,2020-03-19,,
Coquimbo,Coquimbo,2,2020-03-20,,
Coquimbo,Illapel,3,2020-03-20,,
Coquimbo,La Serena,5,2020-03-20,,
Coquimbo,Ovalle,3,2020-03-20,,
Coquimbo,Salamanca,1,2020-03-20,,
Coquimbo,Vicuña,1,2020-03-20,,
Coquimbo,Los Vilos,1,2020-03-22,,
Coquimbo,Coquimbo,14,2020-03-23,,
Coquimbo,Illapel,3,2020-03-23,,
Coquimbo,La Serena,5,2020-03-23,,
Coquimbo,Monte Patria,2,2020-03-23,,
Coquimbo,Ovalle,7,2020-03-23,,
Coquimbo,Paihuano,1,2020-03-23,,
Coquimbo,Punitaqui,1,2020-03-23,,
Coquimbo,Combarbalá,1,2020-03-24,,
Coquimbo,Coquimbo,3,2020-03-24,,
Coquimbo,La Serena,2,2020-03-24,,
Coquimbo,Ovalle,6,2020-03-24,,
Coquimbo,Salamanca,1,2020-03-24,,
Coquimbo,Combarbalá,1,2020-03-25,,
Coquimbo,Coquimbo,4,2020-03-25,,
Coquimbo,Illapel,1,2020-03-25,,
Coquimbo,La Serena,6,2020-03-25,,
Coquimbo,Monte Patria,1,2020-03-25,,
Coquimbo,Ovalle,1,2020-03-25,,
Coquimbo,Combarbalá,3,2020-03-26,,
Coquimbo,Coquimbo,4,2020-03-26,,
Coquimbo,La Serena,3,2020-03-26,,
Coquimbo,Ovalle,2,2020-03-26,,
Coquimbo,Río Hurtado,1,2020-03-26,,
Coquimbo,Coquimbo,6,2020-03-27,,
Coquimbo,La Serena,2,2020-03-27,,
Coquimbo,Canela,1,2020-03-30,,
Coquimbo,Coquimbo,11,2020-03-30,,
Coquimbo,La Serena,10,2020-03-30,,
Coquimbo,Ovalle,3,2020-03-30,,
Coquimbo,Punitaqui,1,2020-03-30,,
Coquimbo,Río Hurtado,2,2020-03-30,,
Coquimbo,Salamanca,2,2020-03-30,,
Coquimbo,Vicuña,3,2020-03-30,,
Coquimbo,Coquimbo,6,2020-03-31,,
Coquimbo,Illapel,1,2020-03-31,,
Coquimbo,La Serena,1,2020-03-31,,
Coquimbo,Los Vilos,1,2020-03-31,,
Coquimbo,Ovalle,1,2020-03-31,,
Coquimbo,Vicuña,1,2020-03-31,,
Coquimbo,Combarbalá,1,2020-04-01,,
Coquimbo,Coquimbo,4,2020-04-01,,
Coquimbo,Illapel,1,2020-04-01,,
Coquimbo,La Serena,2,2020-04-01,,
Coquimbo,Monte Patria,3,2020-04-01,,
Coquimbo,Ovalle,1,2020-04-01,,
Coquimbo,Coquimbo,4,2020-04-02,,
Coquimbo,Illapel,1,2020-04-02,,
Coquimbo,La Serena,5,2020-04-02,,
Coquimbo,Combarbalá,2,2020-04-03,,
Coquimbo,Coquimbo,6,2020-04-03,,
Coquimbo,Illapel,1,2020-04-03,,
Coquimbo,La Serena,6,2020-04-03,,
Coquimbo,Ovalle,5,2020-04-03,,
Coquimbo,Coquimbo,10,2020-04-06,,
Coquimbo,Illapel,1,2020-04-06,,
Coquimbo,La Higuera,1,2020-04-06,,
Coquimbo,La Serena,12,2020-04-06,,
Coquimbo,Ovalle,8,2020-04-06,,
Coquimbo,Salamanca,1,2020-04-06,,
Coquimbo,Vicuña,1,2020-04-06,,
Coquimbo,Coquimbo,4,2020-04-07,,
Coquimbo,La Serena,2,2020-04-07,,
Coquimbo,Los Vilos,1,2020-04-07,,
Coquimbo,Ovalle,5,2020-04-07,,
Coquimbo,Río Hurtado,1,2020-04-07,,
Coquimbo,Coquimbo,1,2020-04-08,,
Coquimbo,Illapel,1,2020-04-08,,
Coquimbo,La Serena,3,2020-04-08,,
Coquimbo,Punitaqui,1,2020-04-08,,
Coquimbo,Canela,1,2020-04-09,,
Coquimbo,Coquimbo,5,2020-04-09,,
Coquimbo,Illapel,2,2020-04-09,,
Coquimbo,La Higuera,1,2020-04-09,,
Coquimbo,La Serena,3,2020-04-09,,
Coquimbo,Los Vilos,1,2020-04-09,,
Coquimbo,Monte Patria,1,2020-04-09,,
Coquimbo,Ovalle,1,2020-04-09,,
Coquimbo,Vicuña,3,2020-04-09,,
Coquimbo,La Serena,2,2020-04-10,,
Coquimbo,La Serena,2,2020-04-11,,
Coquimbo,Illapel,1,2020-04-12,,
Coquimbo,Coquimbo,9,2020-04-13,,
Coquimbo,La Serena,7,2020-04-13,,
Coquimbo,Los Vilos,1,2020-04-13,,
Coquimbo,Ovalle,9,2020-04-13,,
Coquimbo,Salamanca,1,2020-04-13,,
Coquimbo,Vicuña,1,2020-04-13,,
Coquimbo,Andacollo,1,2020-04-14,,
Coquimbo,Combarbalá,1,2020-04-14,,
Coquimbo,Coquimbo,5,2020-04-14,,
