,Fecha,Origen,Destino,Viajes
40292,2020-04-05,San Bernardo,Quilicura,5
40293,2020-04-05,San Bernardo,Quinta Normal,25
40294,2020-04-05,San Bernardo,Recoleta,104
40295,2020-04-05,San Bernardo,Renca,14
40296,2020-04-05,San Bernardo,San Bernardo,1498
40297,2020-04-05,San Bernardo,San Joaquin,20
40298,2020-04-05,San Bernardo,San Miguel,123
40299,2020-04-05,San Bernardo,San Ramon,15
40300,2020-04-05,San Bernardo,Santiago,291
40301,2020-04-05,San Bernardo,Vitacura,10
40302,2020-04-05,San Joaquin,Cerrillos,24
40303,2020-04-05,San Joaquin,Cerro Navia,6
40304,2020-04-05,San Joaquin,Conchali,35
40305,2020-04-05,San Joaquin,El Bosque,13
40306,2020-04-05,San Joaquin,Estacion Central,57
40307,2020-04-05,San Joaquin,Huechuraba,4
40308,2020-04-05,San Joaquin,Independencia,29
40309,2020-04-05,San Joaquin,La Cisterna,48
40310,2020-04-05,San Joaquin,La Florida,247
40311,2020-04-05,San Joaquin,La Granja,6
40312,2020-04-05,San Joaquin,La Pintana,2
40313,2020-04-05,San Joaquin,La Reina,21
40314,2020-04-05,San Joaquin,Las Condes,56
40315,2020-04-05,San Joaquin,Lo Barnechea,4
40316,2020-04-05,San Joaquin,Lo Espejo,27
40317,2020-04-05,San Joaquin,Lo Prado,48
40318,2020-04-05,San Joaquin,Macul,102
40319,2020-04-05,San Joaquin,Maipu,40
40320,2020-04-05,San Joaquin,Nunoa,66
40321,2020-04-05,San Joaquin,Pedro Aguirre Cerda,34
40322,2020-04-05,San Joaquin,Penalolen,22
40323,2020-04-05,San Joaquin,Providencia,98
40324,2020-04-05,San Joaquin,Pudahuel,45
40325,2020-04-05,San Joaquin,Puente Alto,88
40326,2020-04-05,San Joaquin,Quilicura,22
40327,2020-04-05,San Joaquin,Quinta Normal,7
40328,2020-04-05,San Joaquin,Recoleta,53
40329,2020-04-05,San Joaquin,Renca,9
40330,2020-04-05,San Joaquin,San Bernardo,14
40331,2020-04-05,San Joaquin,San Joaquin,169
40332,2020-04-05,San Joaquin,San Miguel,120
40333,2020-04-05,San Joaquin,San Ramon,7
40334,2020-04-05,San Joaquin,Santiago,295
40335,2020-04-05,San Joaquin,Vitacura,3
40336,2020-04-05,San Miguel,Cerrillos,60
40337,2020-04-05,San Miguel,Cerro Navia,17
40338,2020-04-05,San Miguel,Conchali,33
40339,2020-04-05,San Miguel,El Bosque,89
40340,2020-04-05,San Miguel,Estacion Central,256
40341,2020-04-05,San Miguel,Huechuraba,19
40342,2020-04-05,San Miguel,Independencia,110
40343,2020-04-05,San Miguel,La Cisterna,560
40344,2020-04-05,San Miguel,La Florida,147
40345,2020-04-05,San Miguel,La Granja,15
40346,2020-04-05,San Miguel,La Pintana,25
40347,2020-04-05,San Miguel,La Reina,46
40348,2020-04-05,San Miguel,Las Condes,103
40349,2020-04-05,San Miguel,Lo Barnechea,9
40350,2020-04-05,San Miguel,Lo Espejo,88
40351,2020-04-05,San Miguel,Lo Prado,101
40352,2020-04-05,San Miguel,Macul,52
40353,2020-04-05,San Miguel,Maipu,71
40354,2020-04-05,San Miguel,Nunoa,140
40355,2020-04-05,San Miguel,Pedro Aguirre Cerda,180
40356,2020-04-05,San Miguel,Penalolen,37
40357,2020-04-05,San Miguel,Providencia,169
40358,2020-04-05,San Miguel,Pudahuel,43
40359,2020-04-05,San Miguel,Puente Alto,93
40360,2020-04-05,San Miguel,Quilicura,49
40361,2020-04-05,San Miguel,Quinta Normal,36
40362,2020-04-05,San Miguel,Recoleta,330
40363,2020-04-05,San Miguel,Renca,16
40364,2020-04-05,San Miguel,San Bernardo,91
40365,2020-04-05,San Miguel,San Joaquin,91
40366,2020-04-05,San Miguel,San Miguel,849
40367,2020-04-05,San Miguel,San Ramon,64
40368,2020-04-05,San Miguel,Santiago,993
40369,2020-04-05,San Miguel,Vitacura,17
40370,2020-04-05,San Ramon,Cerrillos,2
40371,2020-04-05,San Ramon,Cerro Navia,6
40372,2020-04-05,San Ramon,Conchali,14
40373,2020-04-05,San Ramon,El Bosque,21
40374,2020-04-05,San Ramon,Estacion Central,84
40375,2020-04-05,San Ramon,Huechuraba,3
40376,2020-04-05,San Ramon,Independencia,18
40377,2020-04-05,San Ramon,La Cisterna,425
40378,2020-04-05,San Ramon,La Florida,294
40379,2020-04-05,San Ramon,La Granja,105
40380,2020-04-05,San Ramon,La Pintana,43
40381,2020-04-05,San Ramon,La Reina,33
40382,2020-04-05,San Ramon,Las Condes,84
40383,2020-04-05,San Ramon,Lo Barnechea,15
40384,2020-04-05,San Ramon,Lo Espejo,21
40385,2020-04-05,San Ramon,Lo Prado,64
40386,2020-04-05,San Ramon,Macul,26
40387,2020-04-05,San Ramon,Maipu,18
40388,2020-04-05,San Ramon,Nunoa,71
40389,2020-04-05,San Ramon,Pedro Aguirre Cerda,19
40390,2020-04-05,San Ramon,Penalolen,90
40391,2020-04-05,San Ramon,Providencia,103
40392,2020-04-05,San Ramon,Pudahuel,22
40393,2020-04-05,San Ramon,Puente Alto,79
40394,2020-04-05,San Ramon,Quilicura,26
40395,2020-04-05,San Ramon,Quinta Normal,12
40396,2020-04-05,San Ramon,Recoleta,90
40397,2020-04-05,San Ramon,Renca,16
40398,2020-04-05,San Ramon,San Bernardo,12
40399,2020-04-05,San Ramon,San Joaquin,8
40400,2020-04-05,San Ramon,San Miguel,110
40401,2020-04-05,San Ramon,San Ramon,213
40402,2020-04-05,San Ramon,Santiago,239
40403,2020-04-05,San Ramon,Vitacura,10
40404,2020-04-05,Santiago,Cerrillos,239
40405,2020-04-05,Santiago,Cerro Navia,459
40406,2020-04-05,Santiago,Conchali,485
40407,2020-04-05,Santiago,El Bosque,80
40408,2020-04-05,Santiago,Estacion Central,1567
40409,2020-04-05,Santiago,Huechuraba,50
40410,2020-04-05,Santiago,Independencia,736
40411,2020-04-05,Santiago,La Cisterna,912
40412,2020-04-05,Santiago,La Florida,696
40413,2020-04-05,Santiago,La Granja,32
40414,2020-04-05,Santiago,La Pintana,48
40415,2020-04-05,Santiago,La Reina,344
40416,2020-04-05,Santiago,Las Condes,1125
40417,2020-04-05,Santiago,Lo Barnechea,100
40418,2020-04-05,Santiago,Lo Espejo,184
40419,2020-04-05,Santiago,Lo Prado,955
40420,2020-04-05,Santiago,Macul,234
40421,2020-04-05,Santiago,Maipu,624
40422,2020-04-05,Santiago,Nunoa,1270
40423,2020-04-05,Santiago,Pedro Aguirre Cerda,347
40424,2020-04-05,Santiago,Penalolen,425
40425,2020-04-05,Santiago,Providencia,1339
40426,2020-04-05,Santiago,Pudahuel,697
40427,2020-04-05,Santiago,Puente Alto,424
40428,2020-04-05,Santiago,Quilicura,558
40429,2020-04-05,Santiago,Quinta Normal,864
40430,2020-04-05,Santiago,Recoleta,1158
40431,2020-04-05,Santiago,Renca,210
40432,2020-04-05,Santiago,San Bernardo,248
40433,2020-04-05,Santiago,San Joaquin,218
40434,2020-04-05,Santiago,San Miguel,907
40435,2020-04-05,Santiago,San Ramon,165
40436,2020-04-05,Santiago,Santiago,6389
40437,2020-04-05,Santiago,Vitacura,228
40438,2020-04-05,Vitacura,Cerrillos,10
40439,2020-04-05,Vitacura,Cerro Navia,85
40440,2020-04-05,Vitacura,Conchali,33
40441,2020-04-05,Vitacura,El Bosque,8
40442,2020-04-05,Vitacura,Estacion Central,99
40443,2020-04-05,Vitacura,Huechuraba,46
40444,2020-04-05,Vitacura,Independencia,39
40445,2020-04-05,Vitacura,La Cisterna,40
40446,2020-04-05,Vitacura,La Florida,68
40447,2020-04-05,Vitacura,La Granja,4
40448,2020-04-05,Vitacura,La Pintana,12
40449,2020-04-05,Vitacura,La Reina,15
40450,2020-04-05,Vitacura,Las Condes,108
40451,2020-04-05,Vitacura,Lo Barnechea,18
40452,2020-04-05,Vitacura,Lo Espejo,9
40453,2020-04-05,Vitacura,Lo Prado,68
40454,2020-04-05,Vitacura,Macul,49
40455,2020-04-05,Vitacura,Maipu,73
40456,2020-04-05,Vitacura,Nunoa,61
40457,2020-04-05,Vitacura,Pedro Aguirre Cerda,31
40458,2020-04-05,Vitacura,Penalolen,75
40459,2020-04-05,Vitacura,Providencia,102
40460,2020-04-05,Vitacura,Pudahuel,52
40461,2020-04-05,Vitacura,Puente Alto,115
40462,2020-04-05,Vitacura,Quilicura,42
40463,2020-04-05,Vitacura,Quinta Normal,86
40464,2020-04-05,Vitacura,Recoleta,57
40465,2020-04-05,Vitacura,Renca,31
40466,2020-04-05,Vitacura,San Bernardo,23
40467,2020-04-05,Vitacura,San Joaquin,11
40468,2020-04-05,Vitacura,San Miguel,31
40469,2020-04-05,Vitacura,San Ramon,20
40470,2020-04-05,Vitacura,Santiago,280
40471,2020-04-05,Vitacura,Vitacura,89
40472,2020-04-06,Cerrillos,Cerrillos,1412
40473,2020-04-06,Cerrillos,Cerro Navia,47
40474,2020-04-06,Cerrillos,Conchali,69
40475,2020-04-06,Cerrillos,El Bosque,51
40476,2020-04-06,Cerrillos,Estacion Central,884
40477,2020-04-06,Cerrillos,Huechuraba,24
40478,2020-04-06,Cerrillos,Independencia,140
40479,2020-04-06,Cerrillos,La Cisterna,263
40480,2020-04-06,Cerrillos,La Florida,257
40481,2020-04-06,Cerrillos,La Granja,19
40482,2020-04-06,Cerrillos,La Pintana,23
40483,2020-04-06,Cerrillos,La Reina,93
40484,2020-04-06,Cerrillos,Las Condes,204
40485,2020-04-06,Cerrillos,Lo Barnechea,14
40486,2020-04-06,Cerrillos,Lo Espejo,258
40487,2020-04-06,Cerrillos,Lo Prado,64
40488,2020-04-06,Cerrillos,Macul,125
40489,2020-04-06,Cerrillos,Maipu,2218
40490,2020-04-06,Cerrillos,Nunoa,350
40491,2020-04-06,Cerrillos,Pedro Aguirre Cerda,195
40492,2020-04-06,Cerrillos,Penalolen,106
40493,2020-04-06,Cerrillos,Providencia,375
40494,2020-04-06,Cerrillos,Pudahuel,85
40495,2020-04-06,Cerrillos,Puente Alto,150
40496,2020-04-06,Cerrillos,Quilicura,71
40497,2020-04-06,Cerrillos,Quinta Normal,95
40498,2020-04-06,Cerrillos,Recoleta,368
40499,2020-04-06,Cerrillos,Renca,74
40500,2020-04-06,Cerrillos,San Bernardo,176
40501,2020-04-06,Cerrillos,San Joaquin,117
40502,2020-04-06,Cerrillos,San Miguel,267
40503,2020-04-06,Cerrillos,San Ramon,47
40504,2020-04-06,Cerrillos,Santiago,1224
40505,2020-04-06,Cerrillos,Vitacura,16
40506,2020-04-06,Cerro Navia,Cerrillos,39
40507,2020-04-06,Cerro Navia,Cerro Navia,1654
40508,2020-04-06,Cerro Navia,Conchali,41
40509,2020-04-06,Cerro Navia,El Bosque,24
40510,2020-04-06,Cerro Navia,Estacion Central,618
40511,2020-04-06,Cerro Navia,Huechuraba,46
40512,2020-04-06,Cerro Navia,Independencia,118
40513,2020-04-06,Cerro Navia,La Cisterna,236
40514,2020-04-06,Cerro Navia,La Florida,285
40515,2020-04-06,Cerro Navia,La Granja,7
40516,2020-04-06,Cerro Navia,La Reina,119
40517,2020-04-06,Cerro Navia,Las Condes,307
40518,2020-04-06,Cerro Navia,Lo Barnechea,20
40519,2020-04-06,Cerro Navia,Lo Espejo,36
40520,2020-04-06,Cerro Navia,Lo Prado,743
40521,2020-04-06,Cerro Navia,Macul,127
40522,2020-04-06,Cerro Navia,Maipu,374
40523,2020-04-06,Cerro Navia,Nunoa,183
40524,2020-04-06,Cerro Navia,Pedro Aguirre Cerda,50
40525,2020-04-06,Cerro Navia,Penalolen,101
40526,2020-04-06,Cerro Navia,Providencia,582
40527,2020-04-06,Cerro Navia,Pudahuel,1435
40528,2020-04-06,Cerro Navia,Puente Alto,107
40529,2020-04-06,Cerro Navia,Quilicura,156
40530,2020-04-06,Cerro Navia,Quinta Normal,1319
40531,2020-04-06,Cerro Navia,Recoleta,256
40532,2020-04-06,Cerro Navia,Renca,200
40533,2020-04-06,Cerro Navia,San Bernardo,84
40534,2020-04-06,Cerro Navia,San Joaquin,145
40535,2020-04-06,Cerro Navia,San Miguel,253
40536,2020-04-06,Cerro Navia,San Ramon,25
40537,2020-04-06,Cerro Navia,Santiago,2094
40538,2020-04-06,Cerro Navia,Vitacura,135
40539,2020-04-06,Conchali,Cerrillos,79
40540,2020-04-06,Conchali,Cerro Navia,83
40541,2020-04-06,Conchali,Conchali,2526
40542,2020-04-06,Conchali,El Bosque,31
40543,2020-04-06,Conchali,Estacion Central,421
40544,2020-04-06,Conchali,Huechuraba,421
40545,2020-04-06,Conchali,Independencia,1431
40546,2020-04-06,Conchali,La Cisterna,346
40547,2020-04-06,Conchali,La Florida,332
40548,2020-04-06,Conchali,La Granja,16
40549,2020-04-06,Conchali,La Pintana,9
40550,2020-04-06,Conchali,La Reina,143
40551,2020-04-06,Conchali,Las Condes,208
40552,2020-04-06,Conchali,Lo Barnechea,13
40553,2020-04-06,Conchali,Lo Espejo,24
40554,2020-04-06,Conchali,Lo Prado,249
40555,2020-04-06,Conchali,Macul,102
40556,2020-04-06,Conchali,Maipu,135
40557,2020-04-06,Conchali,Nunoa,276
40558,2020-04-06,Conchali,Pedro Aguirre Cerda,61
40559,2020-04-06,Conchali,Penalolen,169
40560,2020-04-06,Conchali,Providencia,377
40561,2020-04-06,Conchali,Pudahuel,172
40562,2020-04-06,Conchali,Puente Alto,178
40563,2020-04-06,Conchali,Quilicura,1124
40564,2020-04-06,Conchali,Quinta Normal,151
40565,2020-04-06,Conchali,Recoleta,1214
40566,2020-04-06,Conchali,Renca,239
40567,2020-04-06,Conchali,San Bernardo,80
40568,2020-04-06,Conchali,San Joaquin,120
40569,2020-04-06,Conchali,San Miguel,289
40570,2020-04-06,Conchali,San Ramon,57
40571,2020-04-06,Conchali,Santiago,2061
40572,2020-04-06,Conchali,Vitacura,29
40573,2020-04-06,El Bosque,Cerrillos,47
40574,2020-04-06,El Bosque,Cerro Navia,23
40575,2020-04-06,El Bosque,Conchali,57
40576,2020-04-06,El Bosque,El Bosque,525
40577,2020-04-06,El Bosque,Estacion Central,818
40578,2020-04-06,El Bosque,Huechuraba,34
40579,2020-04-06,El Bosque,Independencia,52
40580,2020-04-06,El Bosque,La Cisterna,1036
40581,2020-04-06,El Bosque,La Florida,187
40582,2020-04-06,El Bosque,La Granja,23
40583,2020-04-06,El Bosque,La Pintana,206
40584,2020-04-06,El Bosque,La Reina,54
40585,2020-04-06,El Bosque,Las Condes,191
40586,2020-04-06,El Bosque,Lo Barnechea,11
40587,2020-04-06,El Bosque,Lo Espejo,77
40588,2020-04-06,El Bosque,Lo Prado,111
40589,2020-04-06,El Bosque,Macul,53
40590,2020-04-06,El Bosque,Maipu,79
40591,2020-04-06,El Bosque,Nunoa,155
40592,2020-04-06,El Bosque,Pedro Aguirre Cerda,231
40593,2020-04-06,El Bosque,Penalolen,100
40594,2020-04-06,El Bosque,Providencia,322
40595,2020-04-06,El Bosque,Pudahuel,53
40596,2020-04-06,El Bosque,Puente Alto,214
40597,2020-04-06,El Bosque,Quilicura,78
40598,2020-04-06,El Bosque,Quinta Normal,71
40599,2020-04-06,El Bosque,Recoleta,243
40600,2020-04-06,El Bosque,Renca,29
40601,2020-04-06,El Bosque,San Bernardo,599
40602,2020-04-06,El Bosque,San Joaquin,107
40603,2020-04-06,El Bosque,San Miguel,450
40604,2020-04-06,El Bosque,San Ramon,54
40605,2020-04-06,El Bosque,Santiago,857
40606,2020-04-06,El Bosque,Vitacura,29
40607,2020-04-06,Estacion Central,Cerrillos,556
40608,2020-04-06,Estacion Central,Cerro Navia,567
40609,2020-04-06,Estacion Central,Conchali,365
40610,2020-04-06,Estacion Central,El Bosque,434
40611,2020-04-06,Estacion Central,Estacion Central,5662
40612,2020-04-06,Estacion Central,Huechuraba,124
40613,2020-04-06,Estacion Central,Independencia,497
40614,2020-04-06,Estacion Central,La Cisterna,882
40615,2020-04-06,Estacion Central,La Florida,576
40616,2020-04-06,Estacion Central,La Granja,59
40617,2020-04-06,Estacion Central,La Pintana,68
40618,2020-04-06,Estacion Central,La Reina,262
40619,2020-04-06,Estacion Central,Las Condes,962
40620,2020-04-06,Estacion Central,Lo Barnechea,57
40621,2020-04-06,Estacion Central,Lo Espejo,431
40622,2020-04-06,Estacion Central,Lo Prado,2265
40623,2020-04-06,Estacion Central,Macul,202
40624,2020-04-06,Estacion Central,Maipu,2562
40625,2020-04-06,Estacion Central,Nunoa,586
40626,2020-04-06,Estacion Central,Pedro Aguirre Cerda,523
40627,2020-04-06,Estacion Central,Penalolen,462
40628,2020-04-06,Estacion Central,Providencia,1343
40629,2020-04-06,Estacion Central,Pudahuel,984
40630,2020-04-06,Estacion Central,Puente Alto,497
40631,2020-04-06,Estacion Central,Quilicura,645
40632,2020-04-06,Estacion Central,Quinta Normal,726
40633,2020-04-06,Estacion Central,Recoleta,1512
40634,2020-04-06,Estacion Central,Renca,388
40635,2020-04-06,Estacion Central,San Bernardo,1667
40636,2020-04-06,Estacion Central,San Joaquin,196
40637,2020-04-06,Estacion Central,San Miguel,681
40638,2020-04-06,Estacion Central,San Ramon,230
40639,2020-04-06,Estacion Central,Santiago,5908
40640,2020-04-06,Estacion Central,Vitacura,78
40641,2020-04-06,Huechuraba,Cerrillos,27
40642,2020-04-06,Huechuraba,Cerro Navia,25
40643,2020-04-06,Huechuraba,Conchali,333
40644,2020-04-06,Huechuraba,El Bosque,26
40645,2020-04-06,Huechuraba,Estacion Central,155
40646,2020-04-06,Huechuraba,Huechuraba,1060
40647,2020-04-06,Huechuraba,Independencia,213
40648,2020-04-06,Huechuraba,La Cisterna,141
40649,2020-04-06,Huechuraba,La Florida,73
40650,2020-04-06,Huechuraba,La Granja,15
40651,2020-04-06,Huechuraba,La Pintana,11
40652,2020-04-06,Huechuraba,La Reina,24
40653,2020-04-06,Huechuraba,Las Condes,41
40654,2020-04-06,Huechuraba,Lo Barnechea,11
40655,2020-04-06,Huechuraba,Lo Espejo,18
40656,2020-04-06,Huechuraba,Lo Prado,127
40657,2020-04-06,Huechuraba,Macul,39
40658,2020-04-06,Huechuraba,Maipu,67
40659,2020-04-06,Huechuraba,Nunoa,93
40660,2020-04-06,Huechuraba,Pedro Aguirre Cerda,54
40661,2020-04-06,Huechuraba,Penalolen,25
40662,2020-04-06,Huechuraba,Providencia,91
40663,2020-04-06,Huechuraba,Pudahuel,87
40664,2020-04-06,Huechuraba,Puente Alto,80
40665,2020-04-06,Huechuraba,Quilicura,735
40666,2020-04-06,Huechuraba,Quinta Normal,64
40667,2020-04-06,Huechuraba,Recoleta,619
40668,2020-04-06,Huechuraba,Renca,42
40669,2020-04-06,Huechuraba,San Bernardo,32
40670,2020-04-06,Huechuraba,San Joaquin,29
40671,2020-04-06,Huechuraba,San Miguel,133
40672,2020-04-06,Huechuraba,San Ramon,23
40673,2020-04-06,Huechuraba,Santiago,448
40674,2020-04-06,Huechuraba,Vitacura,9
40675,2020-04-06,Independencia,Cerrillos,131
40676,2020-04-06,Independencia,Cerro Navia,80
40677,2020-04-06,Independencia,Conchali,1083
40678,2020-04-06,Independencia,El Bosque,40
40679,2020-04-06,Independencia,Estacion Central,529
40680,2020-04-06,Independencia,Huechuraba,146
40681,2020-04-06,Independencia,Independencia,1429
40682,2020-04-06,Independencia,La Cisterna,439
40683,2020-04-06,Independencia,La Florida,489
40684,2020-04-06,Independencia,La Granja,33
40685,2020-04-06,Independencia,La Pintana,21
40686,2020-04-06,Independencia,La Reina,235
40687,2020-04-06,Independencia,Las Condes,459
40688,2020-04-06,Independencia,Lo Barnechea,31
40689,2020-04-06,Independencia,Lo Espejo,52
40690,2020-04-06,Independencia,Lo Prado,436
40691,2020-04-06,Independencia,Macul,170
40692,2020-04-06,Independencia,Maipu,256
40693,2020-04-06,Independencia,Nunoa,554
40694,2020-04-06,Independencia,Pedro Aguirre Cerda,88
40695,2020-04-06,Independencia,Penalolen,243
40696,2020-04-06,Independencia,Providencia,601
40697,2020-04-06,Independencia,Pudahuel,298
40698,2020-04-06,Independencia,Puente Alto,304
40699,2020-04-06,Independencia,Quilicura,1275
40700,2020-04-06,Independencia,Quinta Normal,183
40701,2020-04-06,Independencia,Recoleta,813
40702,2020-04-06,Independencia,Renca,433
40703,2020-04-06,Independencia,San Bernardo,123
40704,2020-04-06,Independencia,San Joaquin,150
40705,2020-04-06,Independencia,San Miguel,424
40706,2020-04-06,Independencia,San Ramon,63
40707,2020-04-06,Independencia,Santiago,2900
40708,2020-04-06,Independencia,Vitacura,70
40709,2020-04-06,La Cisterna,Cerrillos,254
40710,2020-04-06,La Cisterna,Cerro Navia,178
40711,2020-04-06,La Cisterna,Conchali,328
40712,2020-04-06,La Cisterna,El Bosque,1119
40713,2020-04-06,La Cisterna,Estacion Central,1131
40714,2020-04-06,La Cisterna,Huechuraba,116
40715,2020-04-06,La Cisterna,Independencia,471
40716,2020-04-06,La Cisterna,La Cisterna,3344
40717,2020-04-06,La Cisterna,La Florida,1239
40718,2020-04-06,La Cisterna,La Granja,234
40719,2020-04-06,La Cisterna,La Pintana,564
40720,2020-04-06,La Cisterna,La Reina,241
40721,2020-04-06,La Cisterna,Las Condes,562
40722,2020-04-06,La Cisterna,Lo Barnechea,26
40723,2020-04-06,La Cisterna,Lo Espejo,627
40724,2020-04-06,La Cisterna,Lo Prado,557
40725,2020-04-06,La Cisterna,Macul,208
40726,2020-04-06,La Cisterna,Maipu,367
40727,2020-04-06,La Cisterna,Nunoa,552
40728,2020-04-06,La Cisterna,Pedro Aguirre Cerda,697
40729,2020-04-06,La Cisterna,Penalolen,614
40730,2020-04-06,La Cisterna,Providencia,1004
40731,2020-04-06,La Cisterna,Pudahuel,410
40732,2020-04-06,La Cisterna,Puente Alto,925
40733,2020-04-06,La Cisterna,Quilicura,518
40734,2020-04-06,La Cisterna,Quinta Normal,259
40735,2020-04-06,La Cisterna,Recoleta,1873
40736,2020-04-06,La Cisterna,Renca,145
40737,2020-04-06,La Cisterna,San Bernardo,811
40738,2020-04-06,La Cisterna,San Joaquin,253
40739,2020-04-06,La Cisterna,San Miguel,2620
40740,2020-04-06,La Cisterna,San Ramon,880
40741,2020-04-06,La Cisterna,Santiago,3955
40742,2020-04-06,La Cisterna,Vitacura,49
40743,2020-04-06,La Florida,Cerrillos,209
40744,2020-04-06,La Florida,Cerro Navia,165
40745,2020-04-06,La Florida,Conchali,349
40746,2020-04-06,La Florida,El Bosque,116
40747,2020-04-06,La Florida,Estacion Central,655
40748,2020-04-06,La Florida,Huechuraba,87
40749,2020-04-06,La Florida,Independencia,510
40750,2020-04-06,La Florida,La Cisterna,1056
40751,2020-04-06,La Florida,La Florida,9596
40752,2020-04-06,La Florida,La Granja,911
40753,2020-04-06,La Florida,La Pintana,158
40754,2020-04-06,La Florida,La Reina,507
40755,2020-04-06,La Florida,Las Condes,1138
40756,2020-04-06,La Florida,Lo Barnechea,37
40757,2020-04-06,La Florida,Lo Espejo,90
40758,2020-04-06,La Florida,Lo Prado,623
40759,2020-04-06,La Florida,Macul,1250
40760,2020-04-06,La Florida,Maipu,264
40761,2020-04-06,La Florida,Nunoa,1031
40762,2020-04-06,La Florida,Pedro Aguirre Cerda,195
40763,2020-04-06,La Florida,Penalolen,1237
40764,2020-04-06,La Florida,Providencia,1930
40765,2020-04-06,La Florida,Pudahuel,571
40766,2020-04-06,La Florida,Puente Alto,3940
40767,2020-04-06,La Florida,Quilicura,547
40768,2020-04-06,La Florida,Quinta Normal,394
40769,2020-04-06,La Florida,Recoleta,1116
40770,2020-04-06,La Florida,Renca,122
40771,2020-04-06,La Florida,San Bernardo,125
40772,2020-04-06,La Florida,San Joaquin,684
40773,2020-04-06,La Florida,San Miguel,478
40774,2020-04-06,La Florida,San Ramon,505
40775,2020-04-06,La Florida,Santiago,3557
40776,2020-04-06,La Florida,Vitacura,79
40777,2020-04-06,La Granja,Cerrillos,29
40778,2020-04-06,La Granja,Cerro Navia,11
40779,2020-04-06,La Granja,Conchali,47
40780,2020-04-06,La Granja,El Bosque,27
40781,2020-04-06,La Granja,Estacion Central,143
40782,2020-04-06,La Granja,Huechuraba,16
40783,2020-04-06,La Granja,Independencia,70
40784,2020-04-06,La Granja,La Cisterna,379
40785,2020-04-06,La Granja,La Florida,931
40786,2020-04-06,La Granja,La Granja,800
40787,2020-04-06,La Granja,La Pintana,28
40788,2020-04-06,La Granja,La Reina,81
40789,2020-04-06,La Granja,Las Condes,164
40790,2020-04-06,La Granja,Lo Barnechea,7
40791,2020-04-06,La Granja,Lo Espejo,17
40792,2020-04-06,La Granja,Lo Prado,50
40793,2020-04-06,La Granja,Macul,55
40794,2020-04-06,La Granja,Maipu,82
40795,2020-04-06,La Granja,Nunoa,74
40796,2020-04-06,La Granja,Pedro Aguirre Cerda,30
40797,2020-04-06,La Granja,Penalolen,103
40798,2020-04-06,La Granja,Providencia,223
40799,2020-04-06,La Granja,Pudahuel,50
40800,2020-04-06,La Granja,Puente Alto,229
40801,2020-04-06,La Granja,Quilicura,41
40802,2020-04-06,La Granja,Quinta Normal,38
40803,2020-04-06,La Granja,Recoleta,147
40804,2020-04-06,La Granja,Renca,23
40805,2020-04-06,La Granja,San Bernardo,14
40806,2020-04-06,La Granja,San Joaquin,167
40807,2020-04-06,La Granja,San Miguel,138
40808,2020-04-06,La Granja,San Ramon,187
40809,2020-04-06,La Granja,Santiago,453
40810,2020-04-06,La Granja,Vitacura,25
40811,2020-04-06,La Pintana,Cerrillos,37
40812,2020-04-06,La Pintana,Cerro Navia,3
40813,2020-04-06,La Pintana,Conchali,31
40814,2020-04-06,La Pintana,El Bosque,216
